DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
16b79a68-cd01-4033-a9ff-a6154c7b9581,633384,Temp/ Humidity 1,11/18/2022,4,44,44.39% @ 21.5� C,100,"44.39,21.52,8.9,50.3,20.9,14.2",0,964010,FALSE,100,2.73
21ca881f-47ce-4c54-8851-ee89680f4bde,633384,Temp/ Humidity 1,11/18/2022,3,44,44.42% @ 21.5� C,100,"44.42,21.54,8.9,50.4,20.9,14.2",0,964010,FALSE,100,2.73
5bf6cee6-2ea0-46fd-8e91-0f952a2591eb,633384,Temp/ Humidity 1,11/18/2022,3,44,44.42% @ 21.5� C,100,"44.42,21.54,8.9,50.4,20.9,14.2",0,964010,FALSE,100,2.73
a03f3355-8156-4f88-8641-06d47937a5e1,633384,Temp/ Humidity 1,11/18/2022,3,44,44.42% @ 21.6� C,100,"44.42,21.6,9,50.6,21,14.3",0,964010,FALSE,100,2.73
8d78b2e6-9a4e-4897-9f59-ef90899d68b9,633384,Temp/ Humidity 1,11/18/2022,3,44,44.43% @ 21.6� C,100,"44.43,21.6,9,50.6,21,14.3",0,964010,FALSE,100,2.73
a1aedff9-311a-422b-83e7-3f38be001c39,633384,Temp/ Humidity 1,11/18/2022,2,44,44.38% @ 21.6� C,100,"44.38,21.6,9,50.5,21,14.3",0,964010,FALSE,100,2.73
de43e67f-2383-40ab-8ecb-5ccfca442f9c,633384,Temp/ Humidity 1,11/18/2022,2,44,44.36% @ 21.6� C,100,"44.36,21.61,9,50.5,21,14.3",0,964010,FALSE,100,2.73
3ecb24c3-a571-41d7-9133-61542d881ffa,633384,Temp/ Humidity 1,11/18/2022,2,44,44.28% @ 21.7� C,100,"44.28,21.65,9,50.6,21,14.3",0,964010,FALSE,100,2.73
77da0ec7-212e-41e4-a21d-9192998125cc,633384,Temp/ Humidity 1,11/18/2022,2,44,44.28% @ 21.7� C,100,"44.28,21.65,9,50.6,21,14.3",0,964010,FALSE,100,2.73
4d9aad3a-c75a-48b4-b891-4a7e247283fc,633384,Temp/ Humidity 1,11/18/2022,1,44,44.25% @ 21.6� C,100,"44.25,21.63,8.9,50.5,21,14.3",0,964010,FALSE,100,2.73
